city,data,weather,tem_higher,tem_lower
克山,10日（周三）,多云,-18,-29℃
克山,11日（周四）,多云,-18,-30℃
克山,12日（周五）,晴转多云,-15,-28℃
克山,6日（今天）,晴,-10,-20℃
克山,7日（明天）,多云转小雪,-8,-22℃
克山,8日（后天）,中雪,-6,-21℃
克山,9日（周二）,多云,-17,-30℃
克山,10日（周三）,多云,-19,-31℃
克山,11日（周四）,多云,-20,-32℃
克山,12日（周五）,晴,-17,-30℃
克山,6日（今天）,晴,-8,-17℃
克山,7日（明天）,多云转小雪,-7,-17℃
克山,8日（后天）,小雪转多云,-11,-20℃
克山,6日（今天）,晴,-11,-23℃
克山,7日（明天）,多云转小雪,-10,-22℃
克东,7日（明天）,多云转小雪,-6,-18℃
克东,8日（后天）,中雪转小雪,-6,-19℃
克东,9日（周二）,小雪转多云,-14,-27℃
克东,10日（周三）,多云,-18,-28℃
克东,11日（周四）,多云,-18,-28℃
克东,12日（周五）,晴,-12,-26℃
克东,9日（周二）,多云,-16,-22℃
克东,10日（周三）,晴转多云,-15,-23℃
克东,11日（周四）,多云转晴,-16,-26℃
克东,12日（周五）,晴,-14,-23℃
克东,8日（后天）,小雪转阵雪,-14,-23℃
克东,9日（周二）,多云,-17,-25℃
克东,10日（周三）,晴转多云,-19,-29℃
克东,11日（周四）,多云转晴,-18,-29℃
克东,12日（周五）,晴,-18,-27℃
克东,6日（今天）,晴,-6,-17℃
克东,7日（明天）,多云转小雪,-7,-17℃
克东,8日（后天）,小雪转多云,-10,-18℃
泰来,9日（周二）,多云,-12,-21℃
泰来,10日（周三）,晴转多云,-14,-23℃
泰来,11日（周四）,多云转晴,-13,-24℃
泰来,12日（周五）,晴转多云,-13,-21℃
牡丹,6日（今天）,晴,-7,-17℃
海林,7日（明天）,多云转小雪,-8,-17℃
海林,8日（后天）,小雪转多云,-11,-18℃
海林,9日（周二）,多云,-13,-20℃
海林,10日（周三）,晴转多云,-15,-22℃
海林,11日（周四）,多云转晴,-13,-25℃
海林,12日（周五）,晴转多云,-14,-22℃
海林,6日（今天）,晴,-8,-20℃
穆棱,7日（明天）,多云转小雪,-8,-19℃
穆棱,8日（后天）,小雪转多云,-14,-19℃
穆棱,9日（周二）,多云,-17,-25℃
穆棱,10日（周三）,晴转多云,-18,-26℃
穆棱,11日（周四）,多云转晴,-18,-27℃
穆棱,12日（周五）,晴,-16,-24℃
宁安,6日（今天）,晴,-12,-21℃
东宁,7日（明天）,多云转小雪,-10,-21℃
东宁,8日（后天）,小雪转阵雪,-15,-22℃
东宁,9日（周二）,多云,-16,-26℃
东宁,10日（周三）,晴转多云,-19,-27℃
东宁,11日（周四）,多云转晴,-19,-29℃
东宁,12日（周五）,晴转多云,-16,-26℃
桦南,6日（今天）,晴,-12,-23℃
桦南,7日（明天）,多云转小雪,-12,-22℃
桦南,6日（今天）,晴,-12,-22℃
同江,8日（后天）,小雪转阵雪,-15,-23℃
同江,9日（周二）,多云,-17,-27℃
同江,10日（周三）,晴转多云,-19,-28℃
同江,11日（周四）,多云转晴,-19,-29℃
同江,12日（周五）,晴转多云,-18,-26℃
同江,7日（明天）,多云转小雪,-10,-21℃
同江,8日（后天）,小雪转阵雪,-12,-23℃
同江,9日（周二）,多云,-17,-27℃
同江,10日（周三）,晴转多云,-19,-29℃
同江,11日（周四）,多云转晴,-19,-29℃
同江,12日（周五）,晴转多云,-18,-27℃
富锦,6日（今天）,晴,-13,-22℃
富锦,6日（今天）,多云转晴,-7,-23℃
富锦,7日（明天）,多云转小雪,-3,-21℃
绥化,7日（明天）,多云转小雪,-12,-22℃
绥化,8日（后天）,小雪转阵雪,-15,-23℃
绥化,9日（周二）,多云,-18,-27℃
绥化,10日（周三）,晴转多云,-20,-29℃
绥化,11日（周四）,多云转晴,-19,-29℃
绥化,12日（周五）,晴转多云,-18,-27℃
绥化,6日（今天）,晴,-5,-18℃
绥化,7日（明天）,多云转小雪,-7,-18℃
绥化,6日（今天）,多云转晴,-7,-23℃
绥化,7日（明天）,多云转小雪,-4,-21℃
绥化,8日（后天）,小雪,-4,-16℃
绥化,9日（周二）,多云,-10,-27℃
绥化,6日（今天）,多云转晴,-7,-18℃
绥化,7日（明天）,多云转小雪,-4,-16℃
绥化,8日（后天）,小雪,-3,-13℃
绥化,8日（后天）,小雪,-3,-15℃
绥化,9日（周二）,多云,-10,-27℃
绥化,10日（周三）,多云转晴,-17,-28℃
绥化,11日（周四）,多云转晴,-17,-27℃
绥化,12日（周五）,多云,-13,-23℃
绥化,6日（今天）,多云转晴,-9,-17℃
绥化,7日（明天）,多云转小雪,-5,-15℃
肇东,6日（今天）,多云转晴,-8,-22℃
肇东,7日（明天）,多云转小雪,-4,-20℃
肇东,8日（后天）,小雪,-3,-15℃
肇东,9日（周二）,多云,-12,-26℃
肇东,8日（后天）,小雪转多云,-9,-28℃
肇东,9日（周二）,多云,-10,-27℃
肇东,10日（周三）,晴转多云,-14,-23℃
肇东,11日（周四）,多云转晴,-13,-25℃
肇东,12日（周五）,晴转多云,-11,-23℃
肇东,10日（周三）,多云转晴,-17,-28℃
肇东,11日（周四）,多云转晴,-17,-27℃
肇东,12日（周五）,多云,-14,-24℃
肇东,9日（周二）,多云,-11,-23℃
肇东,10日（周三）,多云转晴,-17,-25℃
肇东,11日（周四）,多云转晴,-17,-25℃
肇东,12日（周五）,多云转晴,-11,-23℃
肇东,6日（今天）,多云转晴,-8,-22℃
肇东,7日（明天）,多云转小雪,-3,-20℃
肇东,8日（后天）,小雪,-3,-14℃
肇东,9日（周二）,多云,-11,-26℃
肇东,8日（后天）,小雪,-3,-13℃
肇东,9日（周二）,多云,-13,-24℃
肇东,10日（周三）,多云转晴,-20,-26℃
肇东,11日（周四）,多云转晴,-19,-25℃
肇东,12日（周五）,多云转晴,-13,-23℃
安达,10日（周三）,多云转晴,-17,-27℃
安达,11日（周四）,多云转晴,-17,-27℃
安达,12日（周五）,多云,-13,-25℃
安达,6日（今天）,晴,-9,-19℃
安达,7日（明天）,多云转小雪,-7,-17℃
安达,8日（后天）,中雪,-9,-19℃
安达,6日（今天）,多云转晴,-4,-15℃
安达,7日（明天）,多云转小雪,0,-12℃
安达,8日（后天）,小雪,0,-11℃
安达,9日（周二）,多云,-8,-20℃
安达,10日（周三）,多云转晴,-17,-27℃
安达,11日（周四）,多云转晴,-17,-27℃
安达,12日（周五）,多云,-13,-25℃
安达,6日（今天）,晴,-9,-20℃
安达,7日（明天）,多云转小雪,-7,-18℃
安达,8日（后天）,中雪,-9,-18℃
海伦,9日（周二）,小雪转多云,-12,-23℃
海伦,10日（周三）,多云,-18,-27℃
海伦,11日（周四）,多云转晴,-18,-27℃
海伦,12日（周五）,晴转多云,-14,-25℃
海伦,10日（周三）,多云转晴,-14,-22℃
海伦,11日（周四）,多云转晴,-14,-25℃
海伦,12日（周五）,多云转晴,-10,-23℃
海伦,6日（今天）,晴,-9,-19℃
海伦,7日（明天）,多云转小雪,-7,-15℃
海伦,9日（周二）,小雪转多云,-12,-23℃
海伦,10日（周三）,多云,-18,-27℃
海伦,11日（周四）,多云转晴,-18,-27℃
海伦,12日（周五）,晴转多云,-15,-25℃
明水,8日（后天）,中雪,-9,-18℃
明水,9日（周二）,小雪转多云,-12,-22℃
明水,10日（周三）,多云,-18,-26℃
明水,11日（周四）,多云转晴,-18,-26℃
明水,12日（周五）,晴转多云,-15,-24℃
明水,6日（今天）,晴,-11,-19℃
明水,7日（明天）,多云转小雪,-6,-17℃
明水,8日（后天）,中雪,-6,-19℃
明水,9日（周二）,小雪转多云,-14,-23℃
明水,10日（周三）,多云,-19,-26℃
望奎,6日（今天）,晴,-13,-21℃
望奎,7日（明天）,多云,-11,-20℃
望奎,8日（后天）,中雪,-11,-19℃
望奎,6日（今天）,多云转晴,-14,-21℃
望奎,7日（明天）,多云,-13,-19℃
望奎,11日（周四）,多云转晴,-20,-26℃
望奎,12日（周五）,晴,-13,-25℃
兰西,9日（周二）,中雪转小雪,-15,-23℃
兰西,10日（周三）,多云,-19,-25℃
兰西,11日（周四）,多云转晴,-21,-26℃
兰西,12日（周五）,晴,-16,-24℃
兰西,8日（后天）,中雪,-12,-16℃
兰西,9日（周二）,中雪转小雪,-14,-19℃
兰西,10日（周三）,多云,-16,-23℃
兰西,11日（周四）,多云转晴,-19,-25℃
兰西,12日（周五）,晴转多云,-17,-24℃
庆安,6日（今天）,晴,-12,-19℃
庆安,7日（明天）,多云,-8,-18℃
绥棱,8日（后天）,中雪,-9,-17℃
绥棱,9日（周二）,小雪,-15,-22℃
绥棱,10日（周三）,多云,-19,-25℃
绥棱,11日（周四）,多云转晴,-20,-26℃
绥棱,12日（周五）,晴,-15,-25℃
嫩江,6日（今天）,晴转多云,-12,-20℃
孙吴,7日（明天）,多云,-12,-19℃
孙吴,8日（后天）,中雪,-13,-24℃
孙吴,9日（周二）,阵雪转多云,-17,-30℃
孙吴,10日（周三）,多云转晴,-20,-29℃
孙吴,11日（周四）,晴,-18,-28℃
孙吴,12日（周五）,晴转多云,-14,-26℃
孙吴,6日（今天）,晴转多云,-9,-22℃
逊克,7日（明天）,多云,-10,-21℃
逊克,8日（后天）,小雪,-12,-25℃
逊克,9日（周二）,阵雪转多云,-16,-31℃
逊克,10日（周三）,多云转晴,-20,-31℃
逊克,11日（周四）,晴,-17,-29℃
逊克,12日（周五）,晴转多云,-13,-27℃
漠河,6日（今天）,晴转多云,-8,-20℃
呼玛,6日（今天）,晴转多云,-16,-29℃
呼玛,7日（明天）,多云,-15,-26℃
呼玛,8日（后天）,小雪,-16,-31℃
呼玛,7日（明天）,多云,-9,-19℃
呼玛,8日（后天）,小雪,-12,-24℃
呼玛,9日（周二）,阵雪转多云,-15,-29℃
呼玛,10日（周三）,多云转晴,-20,-29℃
呼玛,11日（周四）,晴,-17,-29℃
呼玛,12日（周五）,晴转多云,-13,-27℃
呼中,9日（周二）,阵雪转多云,-22,-35℃
呼中,10日（周三）,多云转晴,-22,-34℃
呼中,11日（周四）,晴,-22,-32℃
呼中,12日（周五）,晴转多云,-20,-30℃
新林,6日（今天）,晴转多云,-12,-22℃
新林,7日（明天）,多云,-13,-21℃
新林,8日（后天）,小雪,-14,-25℃
新林,6日（今天）,晴转多云,-12,-21℃
新林,7日（明天）,多云,-12,-19℃
阿木,9日（周二）,阵雪转多云,-17,-31℃
阿木,10日（周三）,多云转晴,-21,-30℃
阿木,11日（周四）,晴,-19,-29℃
阿木,12日（周五）,晴转多云,-16,-27℃
阿木,8日（后天）,小雪,-13,-25℃
阿木,9日（周二）,阵雪转多云,-16,-30℃
阿木,10日（周三）,多云转晴,-20,-29℃
阿木,11日（周四）,晴,-18,-28℃
阿木,12日（周五）,晴转多云,-14,-26℃
伊春,6日（今天）,晴转多云,-16,-28℃
伊春,7日（明天）,多云,-15,-26℃
伊春,8日（后天）,中雪,-16,-31℃
伊春,6日（今天）,多云,-14,-24℃
伊春,6日（今天）,晴转多云,-12,-22℃
伊春,7日（明天）,多云,-13,-21℃
乌伊,9日（周二）,阵雪转多云,-23,-35℃
乌伊,10日（周三）,多云转晴,-22,-34℃
乌伊,11日（周四）,晴,-21,-32℃
乌伊,12日（周五）,晴转多云,-19,-30℃
乌伊,6日（今天）,晴转多云,-15,-30℃
乌伊,7日（明天）,多云,-14,-26℃
乌伊,8日（后天）,中雪,-16,-31℃
乌伊,9日（周二）,阵雪转多云,-23,-35℃
乌伊,6日（今天）,晴转多云,-11,-23℃
乌伊,7日（明天）,多云,-11,-22℃
乌伊,8日（后天）,中雪转小雪,-12,-27℃
乌伊,9日（周二）,阵雪转多云,-17,-31℃
乌伊,6日（今天）,多云,-10,-21℃
乌伊,7日（明天）,多云转阴,-12,-21℃
乌伊,8日（后天）,阵雪,-14,-24℃
乌伊,7日（明天）,多云转阴,-12,-24℃
乌伊,8日（后天）,阵雪,-15,-25℃
乌伊,9日（周二）,多云,-17,-27℃
乌伊,10日（周三）,晴,-20,-31℃
乌伊,11日（周四）,多云,-19,-30℃
乌伊,12日（周五）,晴转阴,-16,-26℃
乌伊,8日（后天）,小雪,-14,-26℃
乌伊,9日（周二）,阵雪转多云,-18,-31℃
乌伊,10日（周三）,多云转晴,-21,-30℃
乌伊,11日（周四）,晴,-18,-29℃
乌伊,12日（周五）,晴转多云,-16,-27℃
五营,10日（周三）,多云转晴,-22,-34℃
五营,11日（周四）,晴,-19,-34℃
五营,12日（周五）,晴转多云,-18,-31℃
五营,10日（周三）,多云转晴,-21,-30℃
五营,11日（周四）,晴,-18,-30℃
五营,12日（周五）,晴转多云,-15,-28℃
五营,6日（今天）,多云,-10,-22℃
五营,9日（周二）,多云,-17,-26℃
五营,10日（周三）,晴,-20,-27℃
五营,11日（周四）,多云,-19,-27℃
五营,12日（周五）,晴转阴,-15,-23℃
铁力,6日（今天）,多云,-7,-24℃
铁力,7日（明天）,多云转阵雪,-13,-25℃
铁力,8日（后天）,多云,-16,-30℃
铁力,7日（明天）,多云转阴,-11,-23℃
铁力,8日（后天）,阵雪,-14,-23℃
铁力,9日（周二）,多云,-16,-27℃
铁力,10日（周三）,晴,-20,-29℃
铁力,11日（周四）,多云,-19,-29℃
铁力,12日（周五）,晴转阴,-11,-26℃
铁力,6日（今天）,多云,-9,-30℃
铁力,7日（明天）,多云转阵雪,-12,-29℃
铁力,6日（今天）,多云,-12,-21℃
铁力,7日（明天）,多云转阴,-12,-21℃
铁力,8日（后天）,阵雪,-16,-24℃
铁力,9日（周二）,多云,-18,-25℃
嘉荫,9日（周二）,多云,-20,-34℃
嘉荫,10日（周三）,多云,-19,-34℃
嘉荫,11日（周四）,晴转多云,-17,-32℃
嘉荫,12日（周五）,多云转阴,-16,-31℃
嘉荫,6日（今天）,多云,-11,-27℃
嘉荫,7日（明天）,阵雪转多云,-14,-27℃
嘉荫,8日（后天）,多云,-18,-32℃
嘉荫,8日（后天）,多云,-16,-30℃
嘉荫,9日（周二）,多云,-18,-35℃
嘉荫,10日（周三）,多云,-18,-35℃
嘉荫,11日（周四）,晴转多云,-20,-33℃
嘉荫,12日（周五）,多云转阴,-19,-32℃
嘉荫,6日（今天）,多云,-8,-29℃
嘉荫,7日（明天）,多云转阵雪,-11,-28℃
嘉荫,8日（后天）,多云,-16,-31℃
嘉荫,9日（周二）,多云,-19,-37℃
嘉荫,10日（周三）,晴,-20,-30℃
嘉荫,11日（周四）,多云,-21,-30℃
嘉荫,12日（周五）,晴转多云,-17,-25℃
大庆,9日（周二）,多云,-18,-35℃
大庆,10日（周三）,多云,-20,-37℃
大庆,11日（周四）,晴转多云,-19,-38℃
大庆,12日（周五）,多云转阴,-21,-37℃
大庆,10日（周三）,多云,-17,-37℃
大庆,11日（周四）,晴转多云,-16,-34℃
大庆,12日（周五）,多云转阴,-15,-33℃
林甸,6日（今天）,多云,-11,-30℃
肇州,7日（明天）,多云转阵雪,-14,-29℃
肇州,8日（后天）,多云,-18,-33℃
肇州,9日（周二）,多云,-20,-38℃
肇州,10日（周三）,多云,-19,-38℃
肇州,11日（周四）,晴转多云,-19,-37℃
肇州,12日（周五）,多云转阴,-18,-36℃
肇州,6日（今天）,晴,-13,-23℃
肇州,7日（明天）,多云转阵雪,-10,-22℃
肇州,8日（后天）,中雪转小雪,-10,-25℃
肇源,9日（周二）,多云,-15,-29℃
肇源,10日（周三）,阵雪转多云,-20,-31℃
肇源,11日（周四）,多云,-20,-35℃
肇源,12日（周五）,多云,-19,-32℃
杜蒙,6日（今天）,晴,-12,-28℃
七台,7日（明天）,多云转阵雪,-10,-26℃
七台,8日（后天）,中雪转小雪,-12,-25℃
七台,9日（周二）,多云,-17,-30℃
七台,10日（周三）,阵雪转多云,-21,-32℃
七台,11日（周四）,多云,-21,-34℃
七台,12日（周五）,多云转晴,-17,-31℃
虎林,6日（今天）,晴,-13,-26℃
密山,7日（明天）,多云转阵雪,-11,-25℃
密山,8日（后天）,中雪转小雪,-12,-27℃
密山,9日（周二）,多云,-17,-31℃
密山,10日（周三）,阵雪转多云,-20,-31℃
密山,11日（周四）,多云,-20,-36℃
密山,12日（周五）,多云,-18,-33℃
鸡东,6日（今天）,晴,-15,-27℃
鹤岗,7日（明天）,多云转阵雪,-10,-23℃
鹤岗,8日（后天）,大雪转小雪,-9,-23℃
鹤岗,9日（周二）,多云,-13,-30℃
鹤岗,10日（周三）,多云转阵雪,-21,-31℃
鹤岗,11日（周四）,多云,-23,-37℃
鹤岗,12日（周五）,多云转晴,-18,-33℃
绥滨,6日（今天）,晴,-16,-33℃
绥滨,6日（今天）,多云,-7,-16℃
绥滨,7日（明天）,多云转阵雪,-5,-16℃
萝北,6日（今天）,多云,-8,-20℃
萝北,7日（明天）,多云转阵雪,-14,-29℃
萝北,8日（后天）,中雪转小雪,-15,-25℃
萝北,9日（周二）,阵雪转多云,-17,-30℃
萝北,10日（周三）,阵雪转多云,-20,-36℃
萝北,11日（周四）,多云,-23,-38℃
萝北,12日（周五）,多云,-19,-35℃
萝北,8日（后天）,阵雪,-8,-20℃
萝北,9日（周二）,多云,-14,-22℃
萝北,10日（周三）,多云,-16,-24℃
萝北,11日（周四）,多云,-16,-25℃
萝北,6日（今天）,多云,-5,-20℃
双鸭,7日（明天）,多云转阵雪,-6,-19℃
双鸭,8日（后天）,阵雪,-11,-23℃
双鸭,9日（周二）,多云,-15,-26℃
双鸭,10日（周三）,多云,-17,-27℃
双鸭,11日（周四）,多云,-17,-28℃
双鸭,12日（周五）,多云,-14,-24℃
双鸭,6日（今天）,晴,-9,-18℃
双鸭,12日（周五）,多云,-12,-21℃
双鸭,7日（明天）,多云转阵雪,-2,-18℃
双鸭,8日（后天）,阵雪,-5,-23℃
双鸭,9日（周二）,多云,-13,-26℃
双鸭,10日（周三）,多云,-15,-28℃
双鸭,11日（周四）,多云,-15,-28℃
双鸭,12日（周五）,多云转阴,-11,-26℃
集贤,7日（明天）,多云转阵雪,-6,-16℃
集贤,8日（后天）,中雪,-7,-15℃
集贤,9日（周二）,小雪转多云,-14,-21℃
集贤,10日（周三）,多云,-16,-22℃
集贤,11日（周四）,多云转晴,-17,-22℃
集贤,12日（周五）,晴,-13,-21℃
集贤,6日（今天）,多云,-5,-19℃
集贤,6日（今天）,多云,-8,-17℃
集贤,7日（明天）,多云转阵雪,-6,-15℃
集贤,6日（今天）,多云,-7,-19℃
集贤,7日（明天）,多云转阵雪,-6,-18℃
集贤,8日（后天）,阵雪,-10,-22℃
集贤,6日（今天）,多云,-10,-18℃
集贤,7日（明天）,多云,-7,-16℃
集贤,8日（后天）,中雪,-7,-13℃
集贤,6日（今天）,多云,-10,-18℃
集贤,7日（明天）,多云,-8,-15℃
集贤,6日（今天）,晴,-8,-18℃
集贤,7日（明天）,多云转阵雪,-4,-16℃
集贤,8日（后天）,中雪,-6,-15℃
宝清,7日（明天）,多云转阵雪,-3,-18℃
宝清,8日（后天）,阵雪,-6,-22℃
宝清,9日（周二）,多云,-14,-26℃
宝清,10日（周三）,多云,-16,-28℃
宝清,11日（周四）,多云,-16,-28℃
宝清,12日（周五）,多云,-12,-26℃
宝清,8日（后天）,小雪转中雪,-6,-13℃
宝清,9日（周二）,小雪转阵雪,-10,-20℃
宝清,10日（周三）,阵雪转多云,-14,-20℃
